日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018/11/2,'000021,深科技,5.73,5.8,5.5,5.5,5.46,0.27,4.9451,0.9555,14058311,79224276.56,8430316150,8430316150,10193
2018/11/1,'000021,深科技,5.46,5.58,5.42,5.44,5.39,0.07,1.2987,0.8194,12056201,66267774.56,8033076122,8033076122,9068
2018/10/31,'000021,深科技,5.39,5.41,5.27,5.27,5.24,0.15,2.8626,0.6148,9045953,48518153.65,7930087967,7930087967,7093
2018/10/30,'000021,深科技,5.24,5.27,5.13,5.13,5.15,0.09,1.7476,0.3808,5602366,29174466.73,7709399062,7709399062,4558
2018/10/29,'000021,深科技,5.15,5.24,5.13,5.16,5.21,-0.06,-1.1516,0.2601,3827452,19863224.7,7576985719,7576985719,3519
2018/10/26,'000021,深科技,5.21,5.31,5.17,5.18,5.16,0.05,0.969,0.3809,5604272,29339156.37,7665261281,7665261281,4081
2018/10/25,'000021,深科技,5.16,5.17,4.92,5.05,5.2,-0.04,-0.7692,0.4045,5950606,30066512.72,7591698313,7591698313,4060
2018/10/24,'000021,深科技,5.2,5.27,5.13,5.16,5.2,0,0,0.3186,4688035,24400540.34,7650548688,7650548688,3345
2018/10/23,'000021,深科技,5.2,5.33,5.15,5.3,5.32,-0.12,-2.2556,0.427,6282448,32903994.61,7650548688,7650548688,4505
2018/10/22,'000021,深科技,5.32,5.44,5.07,5.07,5.06,0.26,5.1383,0.7698,11326409,59570979.81,7827099811,7827099811,7293
2018/10/19,'000021,深科技,5.06,5.06,4.75,4.85,4.91,0.15,3.055,0.507,7459496,36903724.43,7444572377,7444572377,4492
2018/10/18,'000021,深科技,4.91,5.02,4.89,5,5.04,-0.13,-2.5794,0.3225,4745026,23481394.5,7223883472,7223883472,3243
2018/10/17,'000021,深科技,5.04,5.05,4.92,5,4.93,0.11,2.2312,0.3472,5108766,25546958.98,7415147190,7415147190,3267
2018/10/16,'000021,深科技,4.93,5.12,4.88,5.06,5.03,-0.1,-1.9881,0.366,5384319,26928264.16,7253308660,7253308660,3258
2018/10/15,'000021,深科技,5.03,5.25,4.97,5.18,5.11,-0.08,-1.5656,0.4611,6783647,34731040.6,7400434596,7400434596,4553
2018/10/12,'000021,深科技,5.11,5.32,4.83,5.3,5.36,-0.25,-4.6642,0.769,11313843,57485114.56,7518135345,7518135345,6478
2018/10/11,'000021,深科技,5.36,5.77,5.32,5.77,5.91,-0.55,-9.3063,0.7532,11081869,60834900.3,7885950186,7885950186,6604
2018/10/10,'000021,深科技,5.91,5.94,5.85,5.91,5.9,0.01,0.1695,0.2145,3155448,18597772.17,8695142835,8695142835,3370
2018/10/9,'000021,深科技,5.9,6,5.88,5.99,5.95,-0.05,-0.8403,0.305,4486870,26599851.59,8680430242,8680430242,5268
2018/10/8,'000021,深科技,5.95,6.04,5.94,5.99,6.1,-0.15,-2.459,0.3488,5132223,30699102.52,8753993210,8753993210,4548
2018/9/28,'000021,深科技,6.1,6.11,6.06,6.07,6.06,0.04,0.6601,0.3085,4538899,27628431.06,8974682114,8974682114,3235
2018/9/27,'000021,深科技,6.06,6.2,6.05,6.19,6.17,-0.11,-1.7828,0.3747,5512343,33707207.73,8915831740,8915831740,5239
2018/9/26,'000021,深科技,6.17,6.22,6.14,6.16,6.18,-0.01,-0.1618,0.336,4943053,30566435.47,9077670270,9077670270,4428
2018/9/25,'000021,深科技,6.18,6.22,6.14,6.17,6.22,-0.04,-0.6431,0.2824,4154751,25660648.65,9092382863,9092382863,3570
2018/9/21,'000021,深科技,6.22,6.23,6.11,6.12,6.2,0.02,0.3226,0.5396,7938942,49034780.88,9151233238,9151233238,5394
2018/9/20,'000021,深科技,6.2,6.39,6.12,6.16,6.14,0.06,0.9772,0.8209,12077195,75224497.89,9121808051,9121808051,7639
2018/9/19,'000021,深科技,6.14,6.18,5.95,5.96,5.98,0.16,2.6756,0.5677,8352184,50911724.68,9033532489,9033532489,5406
2018/9/18,'000021,深科技,5.98,6,5.88,5.89,5.89,0.09,1.528,0.2461,3620183,21507411.79,8798130991,8798130991,2991
2018/9/17,'000021,深科技,5.89,6.03,5.89,6.03,6.04,-0.15,-2.4834,0.3276,4819741,28541435.8,8665717648,8665717648,3440
2018/9/14,'000021,深科技,6.04,6.09,6.01,6.06,6.07,-0.03,-0.4942,0.2421,3561972,21548877.44,8886406553,8886406553,2859
2018/9/13,'000021,深科技,6.07,6.11,6.01,6.05,6.01,0.06,0.9983,0.3002,4416150,26739415.78,8930544333,8930544333,3245
2018/9/12,'000021,深科技,6.01,6.05,5.98,6.01,6,0.01,0.1667,0.2679,3941460,23678460.4,8842268772,8842268772,3196
2018/9/11,'000021,深科技,6,6.11,5.97,6.05,6.03,-0.03,-0.4975,0.3885,5715112,34481202.73,8827556178,8827556178,4472
2018/9/10,'000021,深科技,6.03,6.14,6.02,6.1,6.12,-0.09,-1.4706,0.2998,4410166,26778736.35,8871693959,8871693959,4684
2018/9/7,'000021,深科技,6.12,6.22,6.06,6.11,6.14,-0.02,-0.3257,0.3515,5171610,31778050.27,9004107302,9004107302,4307
2018/9/6,'000021,深科技,6.14,6.22,6.08,6.1,6.09,0.05,0.821,0.3056,4496813,27656801.97,9033532489,9033532489,4034
2018/9/5,'000021,深科技,6.09,6.23,6.08,6.2,6.22,-0.13,-2.09,0.3055,4494842,27613873.91,8959969521,8959969521,3904
2018/9/4,'000021,深科技,6.22,6.25,6.11,6.13,6.14,0.08,1.3029,0.3469,5104157,31621934.93,9151233238,9151233238,4482
2018/9/3,'000021,深科技,6.14,6.19,6.01,6.19,6.19,-0.05,-0.8078,0.3887,5719344,34846632.42,9033532489,9033532489,5283
2018/8/31,'000021,深科技,6.19,6.28,6.18,6.24,6.25,-0.06,-0.96,0.385,5664334,35205832.75,9107095457,9107095457,5563
2018/8/30,'000021,深科技,6.25,6.39,6.25,6.39,6.38,-0.13,-2.0376,0.342,5031225,31695781,9195371019,9195371019,4854
2018/8/29,'000021,深科技,6.38,6.49,6.34,6.49,6.47,-0.09,-1.391,0.3954,5816974,37139467.88,9386634736,9386634736,5963
2018/8/28,'000021,深科技,6.47,6.54,6.43,6.45,6.45,0.02,0.3101,0.4354,6405329,41476971.73,9519048079,9519048079,6050
2018/8/27,'000021,深科技,6.45,6.48,6.3,6.3,6.33,0.12,1.8957,0.4739,6972124,44807647.03,9489622891,9489622891,5265
2018/8/24,'000021,深科技,6.33,6.38,6.29,6.32,6.33,0,0,0.2974,4375077,27721524.38,9313071768,9313071768,4055
2018/8/23,'000021,深科技,6.33,6.37,6.21,6.22,6.22,0.11,1.7685,0.4348,6397227,40498075.38,9313071768,9313071768,5640
2018/8/22,'000021,深科技,6.22,6.4,6.21,6.39,6.41,-0.19,-2.9641,0.4361,6416759,40438134.54,9151233238,9151233238,4991
2018/8/21,'000021,深科技,6.41,6.45,6.34,6.37,6.38,0.03,0.4702,0.4133,6080114,38935214.96,9430772517,9430772517,4922
2018/8/20,'000021,深科技,6.38,6.4,6.23,6.24,6.38,0,0,0.4633,6817035,42951025.06,9386634736,9386634736,6065
2018/8/17,'000021,深科技,6.38,6.59,6.32,6.55,6.45,-0.07,-1.0853,0.4338,6382767,41271340.63,9386634736,9386634736,5781
2018/8/16,'000021,深科技,6.45,6.54,6.26,6.35,6.44,0.01,0.1553,0.3358,4940286,31764549.86,9489622891,9489622891,5142
2018/8/15,'000021,深科技,6.44,6.64,6.43,6.57,6.57,-0.13,-1.9787,0.3997,5880840,38367571.2,9474910298,9474910298,4824
2018/8/14,'000021,深科技,6.57,6.65,6.53,6.61,6.65,-0.08,-1.203,0.3562,5239912,34443733.26,9666174015,9666174015,4402
2018/8/13,'000021,深科技,6.65,6.7,6.41,6.5,6.57,0.08,1.2177,0.5943,8743176,57091087.21,9783874764,9783874764,6222
2018/8/10,'000021,深科技,6.57,6.59,6.5,6.55,6.57,0,0,0.4368,6427098,42090228.04,9666174015,9666174015,4202
2018/8/9,'000021,深科技,6.57,6.62,6.29,6.33,6.34,0.23,3.6278,0.7377,10853810,70715781.47,9666174015,9666174015,7869
2018/8/8,'000021,深科技,6.34,6.46,6.3,6.41,6.42,-0.08,-1.2461,0.3481,5121149,32610074.99,9327784361,9327784361,4433
2018/8/7,'000021,深科技,6.42,6.43,6.23,6.28,6.25,0.17,2.72,0.407,5988747,38002462.28,9445485110,9445485110,4973
2018/8/6,'000021,深科技,6.25,6.46,6.18,6.42,6.38,-0.13,-2.0376,0.4038,5940989,37562824.66,9195371019,9195371019,4869
2018/8/3,'000021,深科技,6.38,6.52,6.33,6.42,6.4,-0.02,-0.3125,0.3417,5027075,32360587.31,9386634736,9386634736,4932
2018/8/2,'000021,深科技,6.4,6.73,6.28,6.66,6.7,-0.3,-4.4776,0.7192,10581691,68340726.81,9416059923,9416059923,8341
2018/8/1,'000021,深科技,6.7,6.99,6.68,6.91,6.9,-0.2,-2.8986,0.5428,7985590,54807416.88,9857437732,9857437732,6349
2018/7/31,'000021,深科技,6.9,6.98,6.88,6.98,6.94,-0.04,-0.5764,0.3377,4968641,34364956.44,10151689605,10151689605,4052
2018/7/30,'000021,深科技,6.94,7.06,6.9,7.02,7.03,-0.09,-1.2802,0.523,7695163,53616752.1,10210539979,10210539979,6150
2018/7/27,'000021,深科技,7.03,7.04,6.92,7.03,7.04,-0.01,-0.142,0.4944,7273734,50869300.58,10342953322,10342953322,5830
2018/7/26,'000021,深科技,7.04,7.1,6.99,7.07,7.1,-0.06,-0.8451,0.612,9003578,63282251.05,10357665916,10357665916,6732
2018/7/25,'000021,深科技,7.1,7.23,7.06,7.1,7.08,0.02,0.2825,0.75,11033973,78708951.7,10445941477,10445941477,8226
2018/7/24,'000021,深科技,7.08,7.13,7,7.13,7.02,0.06,0.8547,0.8558,12590845,89101597.06,10416516290,10416516290,8792
2018/7/23,'000021,深科技,7.02,7.07,6.86,6.9,6.91,0.11,1.5919,0.6698,9855074,68868312.79,10328240728,10328240728,6993
2018/7/20,'000021,深科技,6.91,6.95,6.72,6.81,6.81,0.1,1.4684,0.5501,8093559,55452523.86,10166402198,10166402198,6030
2018/7/19,'000021,深科技,6.81,6.94,6.77,6.91,6.93,-0.12,-1.7316,0.5342,7859244,53667901.85,10019276262,10019276262,5695
2018/7/18,'000021,深科技,6.93,7.18,6.93,6.99,6.93,0,0,0.8101,11918451,84095751.61,10195827386,10195827386,7726
2018/7/17,'000021,深科技,6.93,6.93,6.8,6.88,6.91,0.02,0.2894,0.4882,7182285,49394980.5,10195827386,10195827386,6038
2018/7/16,'000021,深科技,6.91,7.02,6.78,6.81,6.82,0.09,1.3196,0.8036,11822838,81517494.85,10166402198,10166402198,6953
2018/7/13,'000021,深科技,6.82,6.89,6.77,6.88,6.86,-0.04,-0.5831,0.5311,7813443,53194455.3,10033988856,10033988856,5057
2018/7/12,'000021,深科技,6.86,6.93,6.7,6.74,6.67,0.19,2.8486,0.8055,11850900,81018115.4,10092839230,10092839230,8205
2018/7/11,'000021,深科技,6.67,6.78,6.57,6.78,6.87,-0.2,-2.9112,0.5965,8775548,58409361.14,9813299951,9813299951,6615
2018/7/10,'000021,深科技,6.87,6.92,6.77,6.86,6.86,0.01,0.1458,0.5691,8372702,57246842.59,10107551824,10107551824,6348
2018/7/9,'000021,深科技,6.86,6.9,6.68,6.76,6.72,0.14,2.0833,0.7559,11121427,75812819.53,10092839230,10092839230,7361
2018/7/6,'000021,深科技,6.72,6.85,6.44,6.52,6.5,0.22,3.3846,0.9006,13249771,88243541.88,9886862919,9886862919,10075
2018/7/5,'000021,深科技,6.5,6.82,6.48,6.72,6.78,-0.28,-4.1298,0.5656,8320786,55380354.35,9563185860,9563185860,7098
2018/7/4,'000021,深科技,6.78,6.94,6.7,6.94,6.86,-0.08,-1.1662,0.6502,9565756,65027619.58,9975138481,9975138481,8182
2018/7/3,'000021,深科技,6.86,6.9,6.54,6.62,6.66,0.2,3.003,0.691,10166499,68681746.38,10092839230,10092839230,8071
2018/7/2,'000021,深科技,6.66,6.84,6.58,6.82,6.82,-0.16,-2.346,0.5344,7862111,52874556.25,9798587358,9798587358,6528
2018/6/29,'000021,深科技,6.82,6.83,6.56,6.59,6.59,0.23,3.4901,0.6942,10213520,68845364.98,10033988856,10033988856,7398
2018/6/28,'000021,深科技,6.59,6.74,6.55,6.6,6.6,-0.01,-0.1515,0.5243,7713747,51151110.49,9695599202,9695599202,7127
2018/6/27,'000021,深科技,6.65,6.78,6.58,6.62,6.63,0.02,0.3017,0.6194,9112475,60774677.26,9783874764,9783874764,7172
2018/6/26,'000021,深科技,6.63,6.79,6.28,6.36,6.41,0.22,3.4321,0.838,12328464,81336072.02,9754449577,9754449577,9709
2018/6/25,'000021,深科技,6.41,6.59,6.39,6.52,6.44,-0.03,-0.4658,0.4855,7143686,46426874.54,9430772517,9430772517,6285
2018/6/22,'000021,深科技,6.44,6.48,6,6.23,6.28,0.16,2.5478,0.6862,10095298,64120256.88,9474910298,9474910298,7930
2018/6/21,'000021,深科技,6.28,6.84,6.24,6.82,6.82,-0.54,-7.9179,1.0999,16182652,106161464.2,9239508800,9239508800,9088
2018/6/20,'000021,深科技,6.82,6.91,6.62,6.78,6.84,-0.02,-0.2924,0.7984,11746723,79697656.22,10033988856,10033988856,7611
2018/6/19,'000021,深科技,6.84,7.44,6.71,7.44,7.45,-0.61,-8.1879,1.3533,19910595,138306750.9,10063414043,10063414043,11558
2018/6/15,'000021,深科技,7.45,7.77,7.39,7.72,7.72,-0.27,-3.4974,0.8212,12081578,91072924,10960882254,10960882254,8561
2018/6/14,'000021,深科技,7.72,7.86,7.71,7.75,7.76,-0.04,-0.5155,0.4417,6498839,50543417.64,11358122282,11358122282,4267
2018/6/13,'000021,深科技,7.76,7.94,7.75,7.84,7.86,-0.1,-1.2723,0.4395,6465689,50696599.37,11416972657,11416972657,4655
2018/6/12,'000021,深科技,7.86,7.89,7.67,7.81,7.78,0.08,1.0283,0.4535,6672585,52113829.61,11564098593,11564098593,5040
2018/6/11,'000021,深科技,7.78,7.84,7.71,7.81,7.8,-0.02,-0.2564,0.3505,5157166,40138810.06,11446397844,11446397844,4127
2018/6/8,'000021,深科技,7.8,8.01,7.69,7.97,8.01,-0.21,-2.6217,0.8427,12398429,97077121.28,11475823031,11475823031,7945
2018/6/7,'000021,深科技,8.01,8.15,8,8.12,8.09,-0.08,-0.9889,0.4004,5890837,47493302.58,11784787498,11784787498,4275
2018/6/6,'000021,深科技,8.09,8.16,8.05,8.13,8.14,-0.05,-0.6143,0.4506,6629500,53598106.39,11902488247,11902488247,4914
2018/6/5,'000021,深科技,8.14,8.15,7.98,7.98,7.95,0.19,2.3899,0.5904,8686578,70168740.37,11976051215,11976051215,5816
2018/6/4,'000021,深科技,7.95,8.02,7.91,7.97,7.91,0.04,0.5057,0.3858,5676393,45289995.8,11696511936,11696511936,4412
2018/6/1,'000021,深科技,7.91,8.04,7.86,8,8.01,-0.1,-1.2484,0.48,7061528,56144567.5,11637661561,11637661561,5456
2018/5/31,'000021,深科技,8.01,8.08,7.93,7.94,7.95,0.06,0.7547,0.687,10107451,80941650.01,11784787498,11784787498,6779
2018/5/30,'000021,深科技,7.95,8.16,7.83,8.16,8.2,-0.25,-3.0488,0.9673,14231241,114247316.7,11696511936,11696511936,10158
2018/5/29,'000021,深科技,8.2,8.29,8.14,8.16,8.17,0.03,0.3672,0.5082,7477360,61428387.08,12064326777,12064326777,5685
2018/5/28,'000021,深科技,8.17,8.33,8.15,8.31,8.32,-0.15,-1.8029,0.6819,10033011,82481041.64,12020188996,12020188996,7194
2018/5/25,'000021,深科技,8.32,8.51,8.31,8.51,8.51,-0.19,-2.2327,0.8307,12221980,102349599.7,12240877900,12240877900,8208
2018/5/24,'000021,深科技,8.51,8.58,8.44,8.53,8.56,-0.05,-0.5841,0.7814,11497095,97997320.9,12520417179,12520417179,6755
2018/5/23,'000021,深科技,8.56,8.68,8.4,8.53,8.54,0.02,0.2342,1.3575,19972550,170822801,12593980147,12593980147,12560
2018/5/22,'000021,深科技,8.54,8.58,8.46,8.58,8.55,-0.01,-0.117,0.6894,10142869,86246014.02,12564554960,12564554960,6631
2018/5/21,'000021,深科技,8.55,8.58,8.45,8.45,8.39,0.16,1.907,0.9817,14442745,123248146.2,12579267554,12579267554,9007
2018/5/18,'000021,深科技,8.39,8.47,8.25,8.44,8.42,-0.03,-0.3563,1.0211,15023470,125637272.1,12343866056,12343866056,9171
2018/5/17,'000021,深科技,8.42,8.51,8.41,8.49,8.45,-0.03,-0.355,0.5776,8498300,71782172,12388003837,12388003837,5831
2018/5/16,'000021,深科技,8.45,8.58,8.43,8.56,8.61,-0.16,-1.8583,0.8397,12354898,105205129.1,12432141617,12432141617,7995
2018/5/15,'000021,深科技,8.61,8.62,8.33,8.52,8.52,0.09,1.0563,1.4932,21968565,186110973.2,12667543115,12667543115,13005
2018/5/14,'000021,深科技,8.52,8.71,8.5,8.55,8.72,-0.2,-2.2936,1.2776,18796744,161554334.7,12535129773,12535129773,11732
2018/5/11,'000021,深科技,8.72,8.87,8.71,8.84,8.84,-0.12,-1.3575,1.0678,15710168,137811514.4,12829381645,12829381645,10310
2018/5/10,'000021,深科技,8.84,8.94,8.7,8.9,8.89,-0.05,-0.5624,1.6752,24646149,217037828.4,13005932769,13005932769,15051
2018/5/9,'000021,深科技,8.89,9.08,8.84,9,8.99,-0.1,-1.1123,1.5416,22680599,203385732,13079495737,13079495737,13806
2018/5/8,'000021,深科技,8.99,9.04,8.9,9.04,9.05,-0.06,-0.663,1.4354,21118781,189337550.3,13226621673,13226621673,13067
2018/5/7,'000021,深科技,9.05,9.06,8.83,8.95,8.94,0.11,1.2304,1.5491,22791861,205047685.7,13314897235,13314897235,12927
2018/5/4,'000021,深科技,8.94,9.15,8.93,8.95,9.03,-0.09,-0.9967,1.3342,19629354,176963189.9,13153058705,13153058705,13984
2018/5/3,'000021,深科技,9.03,9.12,8.66,8.83,8.87,0.16,1.8038,1.8684,27489404,244211963.2,13285472048,13285472048,18804
2018/5/2,'000021,深科技,8.87,9.26,8.76,9.12,9.34,-0.47,-5.0321,2.9675,43659890,393127507.2,13050070550,13050070550,27374
2018/4/27,'000021,深科技,9.34,9.78,9.18,9.7,9.59,-0.25,-2.6069,2.642,38870365,365698919,13741562450,13741562450,25267
2018/4/26,'000021,深科技,9.59,9.87,9.52,9.6,9.73,-0.14,-1.4388,3.0287,44559802,432917153.1,14109377291,14109377291,27205
2018/4/25,'000021,深科技,9.73,9.94,9.49,9.52,9.65,0.08,0.829,4.4309,65189503,637303315.9,14315353602,14315353602,39004
2018/4/24,'000021,深科技,9.65,9.65,9.16,9.26,9.25,0.4,4.3243,3.2606,47971585,451917100.6,14197652853,14197652853,29399
2018/4/23,'000021,深科技,9.25,9.66,9.04,9.65,9.67,-0.42,-4.3433,4.0659,59819474,558450334.1,13609149108,13609149108,39767
2018/4/20,'000021,深科技,9.67,9.92,9.38,9.41,9.54,0.13,1.3627,5.4396,80030742,776209408.3,14227078040,14227078040,53824
2018/4/19,'000021,深科技,9.54,9.97,9.51,9.69,9.41,0.13,1.3815,7.707,113390678,1104650865,14035814323,14035814323,68873
2018/4/18,'000021,深科技,9.41,9.41,8.5,8.63,8.55,0.86,10.0585,3.4334,50514004,457445993.2,13844550606,13844550606,25568
2018/4/17,'000021,深科技,8.55,9.08,8.5,8.93,8.91,-0.36,-4.0404,1.8367,27022578,237905787.2,12579267554,12579267554,16614
2018/4/16,'000021,深科技,8.91,8.94,8.6,8.73,8.77,0.14,1.5964,1.545,22730735,200672351.8,13108920924,13108920924,12475
2018/4/13,'000021,深科技,8.77,8.96,8.77,8.82,8.75,0.02,0.2286,1.3546,19930194,176475770.9,12902944614,12902944614,11721
2018/4/12,'000021,深科技,8.75,8.9,8.67,8.68,8.77,-0.02,-0.2281,1.4173,20851837,183184020.7,12873519426,12873519426,15041
2018/4/11,'000021,深科技,8.77,8.78,8.52,8.56,8.56,0.21,2.4533,1.5766,23196389,201391561.3,12902944614,12902944614,13357
2018/4/10,'000021,深科技,8.56,8.56,8.32,8.47,8.44,0.12,1.4218,0.963,14168501,119404665.4,12593980147,12593980147,9911
2018/4/9,'000021,深科技,8.44,8.52,8.2,8.39,8.48,-0.04,-0.4717,1.0459,15388004,129012329,12417429024,12417429024,9003
2018/4/4,'000021,深科技,8.48,8.83,8.45,8.78,8.78,-0.3,-3.4169,1.4097,20740768,179308484.1,12476279398,12476279398,13598
2018/4/3,'000021,深科技,8.78,8.85,8.6,8.78,8.94,-0.16,-1.7897,1.7017,25036198,218344623.2,12917657207,12917657207,14207
2018/4/2,'000021,深科技,8.94,9.12,8.68,8.8,8.74,0.2,2.2883,2.521,37090214,331923352.1,13153058705,13153058705,21411
2018/3/30,'000021,深科技,8.74,8.84,8.5,8.5,8.46,0.28,3.3097,1.5348,22580971,196711033.2,12858806833,12858806833,14299
2018/3/29,'000021,深科技,8.46,8.48,8.36,8.37,8.37,0.09,1.0753,0.7887,11603378,97726036.22,12446854211,12446854211,7110
2018/3/28,'000021,深科技,8.37,8.47,8.26,8.28,8.47,-0.1,-1.1806,0.8809,12961012,108625548.8,12314440868,12314440868,8546
2018/3/27,'000021,深科技,8.47,8.58,8.2,8.25,8.13,0.34,4.182,1.4837,21829227,183654142.6,12461566805,12461566805,14599
2018/3/26,'000021,深科技,8.13,8.18,7.66,7.78,8.02,0.11,1.3716,1.3504,19867281,157376807.9,11961338621,11961338621,12424
2018/3/23,'000021,深科技,8.02,8.69,8.02,8.66,8.9,-0.88,-9.8876,2.4563,36139245,301259794.2,11799500091,11799500091,22849
2018/3/22,'000021,深科技,8.9,8.92,8.61,8.78,8.78,0.12,1.3667,1.3421,19745760,173554690.3,13094208331,13094208331,12332
2018/3/21,'000021,深科技,8.78,9.03,8.71,8.74,8.71,0.07,0.8037,1.721,25320842,225231195.9,12917657207,12917657207,16042
2018/3/20,'000021,深科技,8.71,8.76,8.54,8.67,8.83,-0.12,-1.359,1.1926,17546032,151697470.6,12814669052,12814669052,10776
2018/3/19,'000021,深科技,8.83,8.98,8.78,8.78,8.81,0.02,0.227,0.9602,14127729,125590923.9,12991220175,12991220175,8759
2018/3/16,'000021,深科技,8.81,8.95,8.79,8.8,8.83,-0.02,-0.2265,1.0017,14737232,130680844,12961794988,12961794988,8035
2018/3/15,'000021,深科技,8.83,8.88,8.65,8.75,8.79,0.04,0.4551,1.1159,16417817,144083780.7,12991220175,12991220175,11149
2018/3/14,'000021,深科技,8.79,9.03,8.77,9.01,9.06,-0.27,-2.9801,1.532,22539282,200376250.3,12932369801,12932369801,14506
2018/3/13,'000021,深科技,9.06,9.23,8.95,9.09,9.12,-0.06,-0.6579,1.9019,27981731,254190353.6,13329609829,13329609829,15532
2018/3/12,'000021,深科技,9.12,9.27,9.06,9.15,9.09,0.03,0.33,2.1467,31584032,288712348.5,13417885391,13417885391,16929
2018/3/9,'000021,深科技,9.09,9.14,8.81,8.84,8.87,0.22,2.4803,2.1589,31763067,286460314.6,13373747610,13373747610,17384
2018/3/8,'000021,深科技,8.87,9.02,8.76,8.76,8.77,0.1,1.1403,1.465,21554151,191573888.2,13050070550,13050070550,13895
2018/3/7,'000021,深科技,8.77,8.96,8.75,8.91,8.96,-0.19,-2.1205,1.3765,20252091,179260998.1,12902944614,12902944614,11558
2018/3/6,'000021,深科技,8.96,9.07,8.85,8.94,8.93,0.03,0.3359,1.8456,27153876,242953764.8,13182483893,13182483893,13848
2018/3/5,'000021,深科技,8.93,8.94,8.75,8.82,8.75,0.18,2.0571,1.6453,24206284,214959297.1,13138346112,13138346112,12282
2018/3/2,'000021,深科技,8.75,8.98,8.72,8.82,8.95,-0.2,-2.2346,2.0629,30350118,268041184.4,12873519426,12873519426,14960
2018/3/1,'000021,深科技,8.95,8.95,8.57,8.58,8.69,0.26,2.9919,2.3145,34051938,299553915.5,13167771299,13167771299,18099
2018/2/28,'000021,深科技,8.69,8.82,8.35,8.42,8.56,0.13,1.5187,1.8495,27211400,234735481.4,12785243865,12785243865,15099
2018/2/27,'000021,深科技,8.56,8.78,8.48,8.52,8.5,0.06,0.7059,1.7917,26360414,227454677.1,12593980147,12593980147,14936
2018/2/26,'000021,深科技,8.5,8.54,8.27,8.3,8.25,0.25,3.0303,1.6181,23805782,200658023,12505704586,12505704586,12840
2018/2/23,'000021,深科技,8.25,8.31,8.16,8.26,8.31,-0.06,-0.722,1.0288,15136701,124534503.7,12137889745,12137889745,7895
2018/2/22,'000021,深科技,8.31,8.37,8.14,8.25,8.13,0.18,2.214,1.0849,15962411,132341522.7,12226165307,12226165307,8253
2018/2/14,'000021,深科技,8.13,8.17,8.02,8.17,8.1,0.03,0.3704,0.5659,8326222,67359010.65,11961338621,11961338621,4714
2018/2/13,'000021,深科技,8.1,8.21,8.04,8.1,8.03,0.07,0.8717,1.1008,16194894,131483103.2,11917200840,11917200840,7907
2018/2/12,'000021,深科技,8.03,8.09,7.85,7.89,7.81,0.22,2.8169,1.0396,15295107,122072932.3,11814212685,11814212685,8646
2018/2/9,'000021,深科技,7.81,8,7.71,7.91,8.13,-0.32,-3.936,1.2922,19012169,149487212.8,11490535625,11490535625,12072
2018/2/8,'000021,深科技,8.13,8.19,7.83,7.87,7.88,0.25,3.1726,1.2017,17679692,142824706.8,11961338621,11961338621,10129
2018/2/7,'000021,深科技,7.88,8.04,7.66,7.95,7.74,0.14,1.8088,1.4249,20964595,166066950.9,11593523780,11593523780,11885
2018/2/6,'000021,深科技,7.74,8.16,7.73,8.03,8.26,-0.52,-6.2954,1.9565,28784805,228613938.5,11387547470,11387547470,18472
2018/2/5,'000021,深科技,8.26,8.35,8.12,8.12,8.38,-0.12,-1.432,0.9637,14179127,116974786.4,12152602338,12152602338,8915
